RPF_KO_Rep1_clpd_tr.fastq.gz
@HD	VN:1.0	SO:unsorted
@SQ	SN:XR_007084180.1	LN:153
@SQ	SN:XR_007084179.1	LN:153
@SQ	SN:XR_007084178.1	LN:153
@SQ	SN:XR_007084177.1	LN:153
@SQ	SN:XR_007084176.1	LN:153
@SQ	SN:XR_007084175.1	LN:153
@SQ	SN:XR_007084174.1	LN:153
@SQ	SN:XR_007084173.1	LN:153
@SQ	SN:XR_007084172.1	LN:153
@SQ	SN:XR_007084171.1	LN:153
@SQ	SN:XR_007084170.1	LN:153
@SQ	SN:XR_007084169.1	LN:153
@SQ	SN:XR_007084168.1	LN:153
@SQ	SN:XR_007084167.1	LN:153
@SQ	SN:XR_007084166.1	LN:153
@SQ	SN:XR_007084165.1	LN:153
@SQ	SN:XR_007084164.1	LN:153
@SQ	SN:XR_007084163.1	LN:153
@SQ	SN:XR_007084162.1	LN:153
@SQ	SN:XR_007084161.1	LN:153
@SQ	SN:XR_007084160.1	LN:153
@SQ	SN:XR_007084159.1	LN:153
@SQ	SN:XR_007084158.1	LN:153
@SQ	SN:XR_007071486.1	LN:119
@SQ	SN:XR_007071477.1	LN:119
@SQ	SN:XR_007071475.1	LN:119
@SQ	SN:XR_007071469.1	LN:119
@SQ	SN:XR_007071465.1	LN:119
@SQ	SN:XR_007071461.1	LN:119
@SQ	SN:XR_007071458.1	LN:119
@SQ	SN:XR_007071453.1	LN:119
@SQ	SN:XR_007071449.1	LN:119
@SQ	SN:XR_007071447.1	LN:119
@SQ	SN:XR_007071440.1	LN:119
@SQ	SN:XR_007071436.1	LN:119
@SQ	SN:XR_007071433.1	LN:119
@SQ	SN:XR_007071431.1	LN:119
@SQ	SN:XR_007071430.1	LN:119
@SQ	SN:XR_007071429.1	LN:119
@SQ	SN:XR_007071428.1	LN:119
@SQ	SN:XR_007071427.1	LN:119
@SQ	SN:XR_007071425.1	LN:119
@SQ	SN:XR_007071423.1	LN:119
@SQ	SN:XR_007071422.1	LN:119
@SQ	SN:XR_007071421.1	LN:119
@SQ	SN:XR_007071420.1	LN:119
@SQ	SN:XR_007071419.1	LN:119
@SQ	SN:XR_007071418.1	LN:119
@SQ	SN:XR_007071415.1	LN:119
@SQ	SN:XR_007071390.1	LN:119
@SQ	SN:XR_007071388.1	LN:119
@SQ	SN:XR_007071387.1	LN:119
@SQ	SN:XR_007071386.1	LN:119
@SQ	SN:XR_007071385.1	LN:119
@SQ	SN:XR_007071384.1	LN:119
@SQ	SN:XR_007071383.1	LN:119
@SQ	SN:XR_007071381.1	LN:119
@SQ	SN:XR_007071380.1	LN:119
@SQ	SN:XR_007071379.1	LN:119
@SQ	SN:XR_007071378.1	LN:119
@SQ	SN:XR_007071377.1	LN:119
@SQ	SN:XR_007071376.1	LN:119
@SQ	SN:XR_007071375.1	LN:119
@SQ	SN:XR_007071374.1	LN:119
@SQ	SN:XR_007071371.1	LN:119
@SQ	SN:XR_007071370.1	LN:119
@SQ	SN:XR_007071369.1	LN:119
@SQ	SN:XR_007071368.1	LN:119
@SQ	SN:XR_007071367.1	LN:119
@SQ	SN:XR_007071366.1	LN:119
@SQ	SN:XR_007071365.1	LN:119
@SQ	SN:XR_007071364.1	LN:119
@SQ	SN:XR_007071363.1	LN:119
@SQ	SN:XR_007071362.1	LN:119
@SQ	SN:XR_007071361.1	LN:119
@SQ	SN:XR_007071360.1	LN:119
@SQ	SN:XR_007071359.1	LN:119
@SQ	SN:XR_007071358.1	LN:119
@SQ	SN:XR_007071357.1	LN:119
@SQ	SN:XR_007071356.1	LN:119
@SQ	SN:XR_007071355.1	LN:119
@SQ	SN:XR_007071354.1	LN:119
@SQ	SN:XR_007071353.1	LN:119
@SQ	SN:XR_007071352.1	LN:119
@SQ	SN:XR_007071351.1	LN:119
@SQ	SN:XR_007071350.1	LN:119
@SQ	SN:XR_007071349.1	LN:119
@SQ	SN:XR_007071348.1	LN:119
@SQ	SN:XR_007071347.1	LN:119
@SQ	SN:XR_007071346.1	LN:119
@SQ	SN:XR_007071345.1	LN:119
@SQ	SN:XR_007071344.1	LN:119
@SQ	SN:XR_007071343.1	LN:119
@SQ	SN:XR_007071342.1	LN:119
@SQ	SN:XR_007071341.1	LN:119
@SQ	SN:XR_007071340.1	LN:119
@SQ	SN:XR_007071339.1	LN:119
@SQ	SN:XR_007071338.1	LN:119
@SQ	SN:XR_007071337.1	LN:119
@SQ	SN:XR_007071336.1	LN:119
@SQ	SN:XR_007071335.1	LN:119
@SQ	SN:XR_007071332.1	LN:119
@SQ	SN:XR_007071331.1	LN:119
@SQ	SN:XR_007071330.1	LN:119
@SQ	SN:XR_007071329.1	LN:119
@SQ	SN:XR_007071328.1	LN:119
@SQ	SN:XR_007071327.1	LN:119
@SQ	SN:XR_007071326.1	LN:119
@SQ	SN:XR_007071325.1	LN:119
@SQ	SN:XR_007071320.1	LN:119
@SQ	SN:XR_007071313.1	LN:119
@SQ	SN:XR_007071302.1	LN:119
@SQ	SN:XR_007071296.1	LN:119
@SQ	SN:XR_007069061.1	LN:119
@SQ	SN:XR_007069060.1	LN:119
@SQ	SN:XR_007069059.1	LN:119
@SQ	SN:XR_007069058.1	LN:119
@SQ	SN:XR_007069057.1	LN:119
@SQ	SN:XR_007069056.1	LN:119
@SQ	SN:XR_007069055.1	LN:119
@SQ	SN:XR_007069054.1	LN:119
@SQ	SN:XR_007069053.1	LN:119
@SQ	SN:XR_007069052.1	LN:119
@SQ	SN:XR_007069051.1	LN:119
@SQ	SN:XR_007069050.1	LN:119
@SQ	SN:XR_007069049.1	LN:119
@SQ	SN:XR_007069048.1	LN:119
@SQ	SN:XR_007069047.1	LN:119
@SQ	SN:XR_007069046.1	LN:119
@SQ	SN:NR_003285.3	LN:157
@SQ	SN:NR_146146.1	LN:1869
@SQ	SN:NR_146148.1	LN:5054
@SQ	SN:NR_146144.1	LN:13315
@SQ	SN:NR_146147.1	LN:157
@SQ	SN:NR_023378.1	LN:121
@SQ	SN:NR_023377.1	LN:121
@SQ	SN:NR_023376.1	LN:121
@SQ	SN:NR_023375.1	LN:121
@SQ	SN:NR_023369.1	LN:121
@SQ	SN:NR_023379.1	LN:121
@SQ	SN:NR_023374.1	LN:121
@SQ	SN:NR_023373.1	LN:121
@SQ	SN:NR_023372.1	LN:121
@SQ	SN:NR_023371.1	LN:121
@SQ	SN:NR_023368.1	LN:121
@SQ	SN:NR_023366.1	LN:121
@SQ	SN:NR_023365.1	LN:121
@SQ	SN:NR_023364.1	LN:121
@SQ	SN:NR_023370.1	LN:121
@SQ	SN:NR_023367.1	LN:121
@SQ	SN:NR_023363.1	LN:121
@SQ	SN:NR_146154.1	LN:5055
@SQ	SN:NR_146152.1	LN:1869
@SQ	SN:NR_146151.1	LN:13309
@SQ	SN:NR_146117.1	LN:13373
@SQ	SN:NR_146120.1	LN:156
@SQ	SN:NR_146118.1	LN:5077
@SQ	SN:NR_146153.1	LN:157
@SQ	SN:NR_145822.1	LN:5066
@SQ	SN:NR_145819.1	LN:13351
@SQ	SN:NR_145821.1	LN:157
@SQ	SN:NR_145820.1	LN:1869
@SQ	SN:S64650.1	LN:126
@SQ	SN:K01106.1	LN:83
@SQ	SN:M23820.1	LN:120
@SQ	SN:M23824.1	LN:21
@SQ	SN:M23822.1	LN:120
@SQ	SN:AB002447.1	LN:90
@SQ	SN:J01866.1	LN:159
@SQ	SN:L04552.1	LN:209
@SQ	SN:L04551.1	LN:200
@SQ	SN:ENSG00000199473|ENST00000362603|ENST00000362603.1	LN:126
@SQ	SN:ENSG00000199411|ENST00000362541|ENST00000362541.1	LN:86
@SQ	SN:ENSG00000199785|ENST00000362915|ENST00000362915.1	LN:134
@SQ	SN:ENSG00000199859|ENST00000362989|ENST00000362989.1	LN:107
@SQ	SN:ENSG00000199924|ENST00000363054|ENST00000363054.1	LN:104
@SQ	SN:ENSG00000199321|ENST00000362451|ENST00000362451.1	LN:73
@SQ	SN:ENSG00000199857|ENST00000362987|ENST00000362987.1	LN:71
@SQ	SN:ENSG00000199436|ENST00000362566|ENST00000362566.1	LN:104
@SQ	SN:ENSG00000199360|ENST00000362490|ENST00000362490.1	LN:106
@SQ	SN:ENSG00000199237|ENST00000362367|ENST00000362367.1	LN:110
@SQ	SN:ENSG00000199971|ENST00000363101|ENST00000363101.1	LN:109
@SQ	SN:ENSG00000199279|ENST00000362409|ENST00000362409.1	LN:107
@SQ	SN:ENSG00000199334|ENST00000362464|ENST00000362464.1	LN:119
@SQ	SN:ENSG00000199594|ENST00000362724|ENST00000362724.1	LN:104
@SQ	SN:ENSG00000199932|ENST00000363062|ENST00000363062.1	LN:164
@SQ	SN:ENSG00000199713|ENST00000362843|ENST00000362843.1	LN:134
@SQ	SN:ENSG00000199577|ENST00000362707|ENST00000362707.1	LN:106
@SQ	SN:ENSG00000199568|ENST00000362698|ENST00000362698.1	LN:116
@SQ	SN:ENSG00000199196|ENST00000362326|ENST00000362326.1	LN:128
@SQ	SN:ENSG00000199731|ENST00000362861|ENST00000362861.1	LN:110
@SQ	SN:ENSG00000199880|ENST00000363010|ENST00000363010.1	LN:101
@SQ	SN:ENSG00000199892|ENST00000363022|ENST00000363022.2	LN:152
@SQ	SN:ENSG00000199643|ENST00000362773|ENST00000362773.1	LN:141
@SQ	SN:ENSG00000199728|ENST00000362858|ENST00000362858.1	LN:107
@SQ	SN:ENSG00000199246|ENST00000362376|ENST00000362376.1	LN:107
@SQ	SN:ENSG00000199335|ENST00000362465|ENST00000362465.1	LN:107
@SQ	SN:ENSG00000199646|ENST00000362776|ENST00000362776.1	LN:107
@SQ	SN:ENSG00000199458|ENST00000362588|ENST00000362588.1	LN:141
@SQ	SN:ENSG00000199827|ENST00000362957|ENST00000362957.1	LN:109
@SQ	SN:ENSG00000199570|ENST00000362700|ENST00000362700.1	LN:106
@SQ	SN:ENSG00000199773|ENST00000362903|ENST00000362903.1	LN:159
@SQ	SN:ENSG00000199390|ENST00000362520|ENST00000362520.1	LN:77
@SQ	SN:ENSG00000199784|ENST00000362914|ENST00000362914.1	LN:107
@SQ	SN:ENSG00000199295|ENST00000362425|ENST00000362425.1	LN:108
@SQ	SN:ENSG00000199270|ENST00000362400|ENST00000362400.1	LN:119
@SQ	SN:ENSG00000200070|ENST00000363200|ENST00000363200.1	LN:141
@SQ	SN:ENSG00000199598|ENST00000362728|ENST00000362728.1	LN:107
@SQ	SN:ENSG00000199219|ENST00000362349|ENST00000362349.1	LN:107
@SQ	SN:ENSG00000199326|ENST00000362456|ENST00000362456.1	LN:101
@SQ	SN:ENSG00000199352|ENST00000362482|ENST00000362482.1	LN:119
@SQ	SN:ENSG00000199695|ENST00000362825|ENST00000362825.1	LN:109
@SQ	SN:ENSG00000199488|ENST00000362618|ENST00000362618.1	LN:164
@SQ	SN:ENSG00000199712|ENST00000362842|ENST00000362842.1	LN:82
@SQ	SN:ENSG00000199803|ENST00000362933|ENST00000362933.1	LN:107
@SQ	SN:ENSG00000199381|ENST00000362511|ENST00000362511.1	LN:107
@SQ	SN:ENSG00000199217|ENST00000362347|ENST00000362347.1	LN:106
@SQ	SN:ENSG00000199664|ENST00000362794|ENST00000362794.1	LN:105
@SQ	SN:ENSG00000199347|ENST00000362477|ENST00000362477.1	LN:120
@SQ	SN:ENSG00000199953|ENST00000363083|ENST00000363083.1	LN:132
@SQ	SN:ENSG00000199529|ENST00000362659|ENST00000362659.1	LN:105
@SQ	SN:ENSG00000199482|ENST00000362612|ENST00000362612.1	LN:103
@SQ	SN:ENSG00000199783|ENST00000362913|ENST00000362913.1	LN:68
@SQ	SN:ENSG00000199566|ENST00000362696|ENST00000362696.1	LN:132
@SQ	SN:ENSG00000199385|ENST00000362515|ENST00000362515.1	LN:102
@SQ	SN:ENSG00000199603|ENST00000362733|ENST00000362733.1	LN:107
@SQ	SN:ENSG00000200003|ENST00000363133|ENST00000363133.1	LN:102
@SQ	SN:ENSG00000199986|ENST00000363116|ENST00000363116.1	LN:107
@SQ	SN:ENSG00000199627|ENST00000362757|ENST00000362757.1	LN:107
@SQ	SN:ENSG00000199846|ENST00000362976|ENST00000362976.1	LN:153
@SQ	SN:ENSG00000199700|ENST00000362830|ENST00000362830.1	LN:107
@SQ	SN:ENSG00000199426|ENST00000362556|ENST00000362556.1	LN:161
@SQ	SN:ENSG00000199753|ENST00000362883|ENST00000362883.1	LN:70
@SQ	SN:ENSG00000199469|ENST00000362599|ENST00000362599.1	LN:164
@SQ	SN:ENSG00000199506|ENST00000362636|ENST00000362636.1	LN:107
@SQ	SN:ENSG00000199313|ENST00000362443|ENST00000362443.1	LN:140
@SQ	SN:ENSG00000199666|ENST00000362796|ENST00000362796.2	LN:215
@SQ	SN:ENSG00000199934|ENST00000363064|ENST00000363064.1	LN:77
@SQ	SN:ENSG00000199629|ENST00000362759|ENST00000362759.1	LN:152
@SQ	SN:ENSG00000200029|ENST00000363159|ENST00000363159.1	LN:104
@SQ	SN:ENSG00000199921|ENST00000363051|ENST00000363051.1	LN:106
@SQ	SN:ENSG00000200063|ENST00000363193|ENST00000363193.1	LN:129
@SQ	SN:ENSG00000199960|ENST00000363090|ENST00000363090.1	LN:81
@SQ	SN:ENSG00000199266|ENST00000362396|ENST00000362396.1	LN:134
@SQ	SN:ENSG00000199474|ENST00000362604|ENST00000362604.1	LN:124
@SQ	SN:ENSG00000199782|ENST00000362912|ENST00000362912.1	LN:82
@SQ	SN:ENSG00000199865|ENST00000362995|ENST00000362995.1	LN:107
@SQ	SN:ENSG00000199790|ENST00000362920|ENST00000362920.1	LN:107
@SQ	SN:ENSG00000199483|ENST00000362613|ENST00000362613.1	LN:141
@SQ	SN:ENSG00000199687|ENST00000362817|ENST00000362817.1	LN:144
@SQ	SN:ENSG00000199311|ENST00000362441|ENST00000362441.1	LN:82
@SQ	SN:ENSG00000199562|ENST00000362692|ENST00000362692.1	LN:107
@SQ	SN:ENSG00000199460|ENST00000362590|ENST00000362590.2	LN:107
@SQ	SN:ENSG00000199894|ENST00000363024|ENST00000363024.1	LN:80
@SQ	SN:ENSG00000199645|ENST00000362775|ENST00000362775.1	LN:105
@SQ	SN:ENSG00000199709|ENST00000362839|ENST00000362839.1	LN:140
@SQ	SN:ENSG00000199914|ENST00000363044|ENST00000363044.1	LN:70
@SQ	SN:ENSG00000199735|ENST00000362865|ENST00000362865.1	LN:103
@SQ	SN:ENSG00000199289|ENST00000362419|ENST00000362419.1	LN:108
@SQ	SN:ENSG00000199593|ENST00000362723|ENST00000362723.1	LN:75
@SQ	SN:ENSG00000199839|ENST00000362969|ENST00000362969.1	LN:119
@SQ	SN:ENSG00000199805|ENST00000362935|ENST00000362935.1	LN:165
@SQ	SN:ENSG00000199767|ENST00000362897|ENST00000362897.1	LN:107
@SQ	SN:ENSG00000199601|ENST00000362731|ENST00000362731.1	LN:107
@SQ	SN:ENSG00000200062|ENST00000363192|ENST00000363192.1	LN:141
@SQ	SN:ENSG00000199520|ENST00000362650|ENST00000362650.1	LN:107
@SQ	SN:ENSG00000199325|ENST00000362455|ENST00000362455.1	LN:127
@SQ	SN:ENSG00000199293|ENST00000362423|ENST00000362423.1	LN:132
@SQ	SN:ENSG00000200048|ENST00000363178|ENST00000363178.1	LN:107
@SQ	SN:ENSG00000199497|ENST00000362627|ENST00000362627.1	LN:173
@SQ	SN:ENSG00000199879|ENST00000363009|ENST00000363009.1	LN:157
@SQ	SN:ENSG00000199248|ENST00000362378|ENST00000362378.1	LN:107
@SQ	SN:ENSG00000199453|ENST00000362583|ENST00000362583.1	LN:82
@SQ	SN:ENSG00000199306|ENST00000362436|ENST00000362436.1	LN:107
@SQ	SN:ENSG00000199571|ENST00000362701|ENST00000362701.1	LN:134
@SQ	SN:ENSG00000199672|ENST00000362802|ENST00000362802.1	LN:126
@SQ	SN:ENSG00000200072|ENST00000363202|ENST00000363202.1	LN:61
@SQ	SN:ENSG00000199814|ENST00000362944|ENST00000362944.1	LN:107
@SQ	SN:ENSG00000199272|ENST00000362402|ENST00000362402.1	LN:107
@SQ	SN:ENSG00000199739|ENST00000362869|ENST00000362869.1	LN:119
@SQ	SN:ENSG00000199446|ENST00000362576|ENST00000362576.1	LN:108
@SQ	SN:ENSG00000199910|ENST00000363040|ENST00000363040.1	LN:119
@SQ	SN:ENSG00000200013|ENST00000363143|ENST00000363143.1	LN:105
@SQ	SN:ENSG00000199942|ENST00000363072|ENST00000363072.1	LN:75
@SQ	SN:ENSG00000199765|ENST00000362895|ENST00000362895.1	LN:105
@SQ	SN:ENSG00000199363|ENST00000362493|ENST00000362493.1	LN:131
@SQ	SN:ENSG00000199968|ENST00000363098|ENST00000363098.1	LN:82
@SQ	SN:ENSG00000199231|ENST00000362361|ENST00000362361.1	LN:80
@SQ	SN:ENSG00000199851|ENST00000362981|ENST00000362981.2	LN:210
@SQ	SN:ENSG00000199327|ENST00000362457|ENST00000362457.1	LN:104
@SQ	SN:ENSG00000199905|ENST00000363035|ENST00000363035.1	LN:104
@SQ	SN:ENSG00000199470|ENST00000362600|ENST00000362600.1	LN:132
@SQ	SN:ENSG00000199392|ENST00000362522|ENST00000362522.1	LN:127
@SQ	SN:ENSG00000199631|ENST00000362761|ENST00000362761.1	LN:85
@SQ	SN:ENSG00000199977|ENST00000363107|ENST00000363107.1	LN:205
@SQ	SN:ENSG00000199633|ENST00000362763|ENST00000362763.1	LN:126
@SQ	SN:ENSG00000199856|ENST00000362986|ENST00000362986.2	LN:216
@SQ	SN:ENSG00000200033|ENST00000363163|ENST00000363163.1	LN:104
@SQ	SN:ENSG00000199798|ENST00000362928|ENST00000362928.1	LN:70
@SQ	SN:ENSG00000199477|ENST00000362607|ENST00000362607.1	LN:130
@SQ	SN:ENSG00000199673|ENST00000362803|ENST00000362803.1	LN:99
@SQ	SN:ENSG00000199970|ENST00000363100|ENST00000363100.1	LN:82
@SQ	SN:ENSG00000200084|ENST00000363214|ENST00000363214.1	LN:84
@SQ	SN:ENSG00000199512|ENST00000362642|ENST00000362642.1	LN:104
@SQ	SN:ENSG00000199361|ENST00000362491|ENST00000362491.1	LN:162
@SQ	SN:ENSG00000199405|ENST00000362535|ENST00000362535.1	LN:133
@SQ	SN:ENSG00000199815|ENST00000362945|ENST00000362945.2	LN:126
@SQ	SN:ENSG00000199468|ENST00000362598|ENST00000362598.1	LN:105
@SQ	SN:ENSG00000199704|ENST00000362834|ENST00000362834.1	LN:82
@SQ	SN:ENSG00000199348|ENST00000362478|ENST00000362478.1	LN:107
@SQ	SN:ENSG00000199396|ENST00000362526|ENST00000362526.1	LN:119
@SQ	SN:ENSG00000199536|ENST00000362666|ENST00000362666.1	LN:107
@SQ	SN:ENSG00000199886|ENST00000363016|ENST00000363016.1	LN:102
@SQ	SN:ENSG00000199301|ENST00000362431|ENST00000362431.1	LN:107
@SQ	SN:ENSG00000199212|ENST00000362342|ENST00000362342.1	LN:209
@SQ	SN:ENSG00000199489|ENST00000362619|ENST00000362619.1	LN:82
@SQ	SN:ENSG00000199744|ENST00000362874|ENST00000362874.1	LN:73
@SQ	SN:ENSG00000199963|ENST00000363093|ENST00000363093.1	LN:108
@SQ	SN:ENSG00000199634|ENST00000362764|ENST00000362764.1	LN:141
@SQ	SN:ENSG00000200034|ENST00000363164|ENST00000363164.1	LN:141
@SQ	SN:ENSG00000199260|ENST00000362390|ENST00000362390.1	LN:105
@SQ	SN:ENSG00000199337|ENST00000362467|ENST00000362467.1	LN:119
@SQ	SN:ENSG00000199791|ENST00000362921|ENST00000362921.1	LN:107
@SQ	SN:ENSG00000199286|ENST00000362416|ENST00000362416.1	LN:104
@SQ	SN:ENSG00000199674|ENST00000362804|ENST00000362804.1	LN:105
@SQ	SN:ENSG00000199377|ENST00000362507|ENST00000362507.1	LN:117
@SQ	SN:ENSG00000199368|ENST00000362498|ENST00000362498.1	LN:107
@SQ	SN:ENSG00000199283|ENST00000362413|ENST00000362413.1	LN:163
@SQ	SN:ENSG00000200086|ENST00000363216|ENST00000363216.1	LN:104
@SQ	SN:ENSG00000199812|ENST00000362942|ENST00000362942.1	LN:107
@SQ	SN:ENSG00000199927|ENST00000363057|ENST00000363057.2	LN:217
@SQ	SN:ENSG00000199903|ENST00000363033|ENST00000363033.1	LN:104
@SQ	SN:ENSG00000199448|ENST00000362578|ENST00000362578.1	LN:103
@SQ	SN:ENSG00000199833|ENST00000362963|ENST00000362963.1	LN:81
@SQ	SN:ENSG00000199906|ENST00000363036|ENST00000363036.1	LN:113
@SQ	SN:ENSG00000199697|ENST00000362827|ENST00000362827.1	LN:106
@SQ	SN:ENSG00000199836|ENST00000362966|ENST00000362966.1	LN:163
@SQ	SN:ENSG00000199792|ENST00000362922|ENST00000362922.1	LN:102
@SQ	SN:ENSG00000199394|ENST00000362524|ENST00000362524.1	LN:99
@SQ	SN:ENSG00000195024|ENST00000353977|ENST00000353977.2	LN:144
@SQ	SN:ENSG00000199574|ENST00000362704|ENST00000362704.1	LN:69
@SQ	SN:ENSG00000194297|ENST00000347264|ENST00000347264.2	LN:129
@SQ	SN:ENSG00000199944|ENST00000363074|ENST00000363074.1	LN:106
@SQ	SN:ENSG00000199308|ENST00000362438|ENST00000362438.1	LN:107
@SQ	SN:ENSG00000199514|ENST00000362644|ENST00000362644.1	LN:107
@SQ	SN:ENSG00000200075|ENST00000363205|ENST00000363205.1	LN:127
@SQ	SN:ENSG00000199787|ENST00000362917|ENST00000362917.1	LN:135
@SQ	SN:ENSG00000199702|ENST00000362832|ENST00000362832.1	LN:104
@SQ	SN:ENSG00000199282|ENST00000362412|ENST00000362412.1	LN:131
@SQ	SN:ENSG00000199855|ENST00000362985|ENST00000362985.1	LN:107
@SQ	SN:ENSG00000199959|ENST00000363089|ENST00000363089.1	LN:137
@SQ	SN:ENSG00000199251|ENST00000362381|ENST00000362381.1	LN:107
@SQ	SN:ENSG00000200051|ENST00000363181|ENST00000363181.1	LN:77
@SQ	SN:ENSG00000199552|ENST00000362682|ENST00000362682.1	LN:132
@SQ	SN:ENSG00000199824|ENST00000362954|ENST00000362954.1	LN:107
@SQ	SN:ENSG00000199575|ENST00000362705|ENST00000362705.1	LN:72
@SQ	SN:ENSG00000199849|ENST00000362979|ENST00000362979.1	LN:116
@SQ	SN:ENSG00000199872|ENST00000363002|ENST00000363002.1	LN:107
@SQ	SN:ENSG00000199885|ENST00000363015|ENST00000363015.1	LN:107
@SQ	SN:ENSG00000199961|ENST00000363091|ENST00000363091.1	LN:84
@SQ	SN:ENSG00000199796|ENST00000362926|ENST00000362926.1	LN:108
@SQ	SN:ENSG00000199920|ENST00000363050|ENST00000363050.1	LN:141
@SQ	SN:ENSG00000199858|ENST00000362988|ENST00000362988.1	LN:108
@SQ	SN:ENSG00000199226|ENST00000362356|ENST00000362356.1	LN:103
@SQ	SN:ENSG00000199626|ENST00000362756|ENST00000362756.1	LN:107
@SQ	SN:ENSG00000199652|ENST00000362782|ENST00000362782.2	LN:153
@SQ	SN:ENSG00000200026|ENST00000363156|ENST00000363156.1	LN:134
@SQ	SN:ENSG00000199370|ENST00000362500|ENST00000362500.2	LN:215
@SQ	SN:ENSG00000199551|ENST00000362681|ENST00000362681.1	LN:104
@SQ	SN:ENSG00000199492|ENST00000362622|ENST00000362622.1	LN:102
@SQ	SN:ENSG00000200796|ENST00000363926|ENST00000363926.1	LN:107
@SQ	SN:ENSG00000200269|ENST00000363399|ENST00000363399.1	LN:108
@SQ	SN:ENSG00000200832|ENST00000363962|ENST00000363962.1	LN:75
@SQ	SN:ENSG00000200623|ENST00000363753|ENST00000363753.1	LN:72
@SQ	SN:ENSG00000200652|ENST00000363782|ENST00000363782.1	LN:126
@SQ	SN:ENSG00000200370|ENST00000363500|ENST00000363500.1	LN:119
@SQ	SN:ENSG00000200757|ENST00000363887|ENST00000363887.1	LN:82
@SQ	SN:ENSG00000200638|ENST00000363768|ENST00000363768.1	LN:82
@SQ	SN:ENSG00000200492|ENST00000363622|ENST00000363622.2	LN:211
@SQ	SN:ENSG00000200480|ENST00000363610|ENST00000363610.1	LN:72
@SQ	SN:ENSG00000200575|ENST00000363705|ENST00000363705.1	LN:104
@SQ	SN:ENSG00000200681|ENST00000363811|ENST00000363811.1	LN:107
@SQ	SN:ENSG00000200113|ENST00000363243|ENST00000363243.1	LN:140
@SQ	SN:ENSG00000200267|ENST00000363397|ENST00000363397.1	LN:104
@SQ	SN:ENSG00000200759|ENST00000363889|ENST00000363889.1	LN:107
@SQ	SN:ENSG00000200463|ENST00000363593|ENST00000363593.1	LN:134
@SQ	SN:ENSG00000200701|ENST00000363831|ENST00000363831.1	LN:107
@SQ	SN:ENSG00000200281|ENST00000363411|ENST00000363411.1	LN:107
@SQ	SN:ENSG00000200235|ENST00000363365|ENST00000363365.1	LN:126
@SQ	SN:ENSG00000200789|ENST00000363919|ENST00000363919.1	LN:148
@SQ	SN:ENSG00000200444|ENST00000363574|ENST00000363574.1	LN:91
@SQ	SN:ENSG00000200831|ENST00000363961|ENST00000363961.1	LN:74
@SQ	SN:ENSG00000200745|ENST00000363875|ENST00000363875.1	LN:176
@SQ	SN:ENSG00000200343|ENST00000363473|ENST00000363473.1	LN:119
@SQ	SN:ENSG00000200538|ENST00000363668|ENST00000363668.2	LN:216
@SQ	SN:ENSG00000200398|ENST00000363528|ENST00000363528.1	LN:82
@SQ	SN:ENSG00000200132|ENST00000363262|ENST00000363262.1	LN:107
@SQ	SN:ENSG00000200816|ENST00000363946|ENST00000363946.1	LN:132
@SQ	SN:ENSG00000200406|ENST00000363536|ENST00000363536.1	LN:72
@SQ	SN:ENSG00000200720|ENST00000363850|ENST00000363850.1	LN:107
@SQ	SN:ENSG00000200871|ENST00000364001|ENST00000364001.1	LN:107
@SQ	SN:ENSG00000200304|ENST00000363434|ENST00000363434.1	LN:112
@SQ	SN:ENSG00000200403|ENST00000363533|ENST00000363533.1	LN:107
@SQ	SN:ENSG00000200112|ENST00000363242|ENST00000363242.1	LN:71
@SQ	SN:ENSG00000200763|ENST00000363893|ENST00000363893.1	LN:105
@SQ	SN:ENSG00000200462|ENST00000363592|ENST00000363592.1	LN:107
@SQ	SN:ENSG00000200215|ENST00000363345|ENST00000363345.3	LN:75
@SQ	SN:ENSG00000200253|ENST00000363383|ENST00000363383.1	LN:104
@SQ	SN:ENSG00000200496|ENST00000363626|ENST00000363626.1	LN:134
@SQ	SN:ENSG00000200622|ENST00000363752|ENST00000363752.1	LN:98
@SQ	SN:ENSG00000200656|ENST00000363786|ENST00000363786.1	LN:132
@SQ	SN:ENSG00000200560|ENST00000363690|ENST00000363690.1	LN:104
@SQ	SN:ENSG00000200095|ENST00000363225|ENST00000363225.1	LN:107
@SQ	SN:ENSG00000200222|ENST00000363352|ENST00000363352.2	LN:213
@SQ	SN:ENSG00000200653|ENST00000363783|ENST00000363783.1	LN:136
@SQ	SN:ENSG00000200534|ENST00000363664|ENST00000363664.1	LN:130
@SQ	SN:ENSG00000200394|ENST00000363524|ENST00000363524.1	LN:131
@SQ	SN:ENSG00000200792|ENST00000363922|ENST00000363922.1	LN:136
@SQ	SN:ENSG00000200184|ENST00000363314|ENST00000363314.1	LN:162
@SQ	SN:ENSG00000200683|ENST00000363813|ENST00000363813.1	LN:104
@SQ	SN:ENSG00000200706|ENST00000363836|ENST00000363836.1	LN:72
@SQ	SN:ENSG00000200840|ENST00000363970|ENST00000363970.1	LN:107
@SQ	SN:ENSG00000200377|ENST00000363507|ENST00000363507.1	LN:71
@SQ	SN:ENSG00000200176|ENST00000363306|ENST00000363306.1	LN:165
@SQ	SN:ENSG00000200812|ENST00000363942|ENST00000363942.1	LN:82
@SQ	SN:ENSG00000200274|ENST00000363404|ENST00000363404.1	LN:141
@SQ	SN:ENSG00000200703|ENST00000363833|ENST00000363833.1	LN:107
